FruitType,Label,Contrast,Correlation,Energy
apple,rotten,118.39075493389532,0.9922773547982984,0.25096036527029386
apple,rotten,131.21719922644286,0.9912694253239847,0.3327840413709576
apple,rotten,109.75467751705852,0.9893260208610456,0.2104682779807736
apple,rotten,93.0888632872504,0.9913144031202327,0.18120809505753951
apple,rotten,103.04545454545453,0.9911358863904935,0.38077171154541545
apple,rotten,88.59152856953466,0.9914702251858035,0.14549111797539807
apple,rotten,116.52495000277763,0.9903092706524714,0.35628113616512214
apple,rotten,97.84006904229348,0.9926951113665874,0.27306389898282124
apple,rotten,118.42157793948678,0.991193409073377,0.3886684492759833
apple,rotten,134.13483475479742,0.990726009005588,0.30212968272431967
apple,rotten,137.97517967734535,0.9885150292949749,0.3028646637843093
apple,rotten,102.33834854868915,0.991593442206076,0.2814474356836089
apple,rotten,184.79571939540784,0.987196203962488,0.29489562437365063
apple,rotten,200.97136585606478,0.9848750293842897,0.15079471273909625
apple,rotten,121.54433522793857,0.9896133244882689,0.3159313030041182
apple,rotten,131.0066486543759,0.9901321955637432,0.35222988173199465
apple,rotten,111.01112957768129,0.9919763546949578,0.32035820183093766
apple,rotten,114.14162436548224,0.99267577532778,0.28280120524583197
apple,rotten,119.46179935536763,0.992479125114254,0.3493866079441774
apple,rotten,124.44107827959883,0.9919080116383328,0.27248870940809383
apple,rotten,127.0069179533757,0.9911075769070959,0.29936023435834125
apple,rotten,112.7144562911767,0.9925138622440102,0.23312283582842394
apple,rotten,98.60362199876874,0.9927703051678104,0.3351151696083813
apple,rotten,135.29449426485922,0.9923741202901494,0.38261931424064993
apple,rotten,124.67120629370629,0.9915519626522463,0.28211261226014944
apple,rotten,136.6830721842775,0.9901848029686859,0.2922092717206433
apple,rotten,175.23916743755788,0.9869188076796553,0.19818848236145953
apple,rotten,145.959614804247,0.9879724428184711,0.22135785085370188
apple,rotten,129.93380662609871,0.9908742147353324,0.2290643852033177
apple,rotten,135.97271723566857,0.9909705701774573,0.2953501018037767
apple,rotten,134.8318135850329,0.9897890862637412,0.24242877538165122
apple,rotten,146.47007663555303,0.987040110963692,0.32477487378247927
apple,rotten,114.94066183246832,0.9903550250378494,0.2972844691430556
apple,rotten,172.66406844106464,0.9885518976884281,0.37243759413236643
apple,rotten,115.65236160487558,0.991722365784487,0.2560403027786024
apple,rotten,121.08539131472206,0.9924515888529692,0.3318832551104517
apple,rotten,110.8753506191421,0.9925442506123768,0.22625622911527513
apple,rotten,120.91274570901822,0.9910446874218602,0.30479777964569205
apple,rotten,144.26889944317065,0.9895331072714899,0.3380068383317608
apple,rotten,123.42822331691298,0.9918034210369137,0.3580547415742003
apple,rotten,101.39766703786191,0.9921138514867027,0.23959196366511643
apple,rotten,158.56891521790902,0.9899437915087278,0.3286187033960589
apple,rotten,149.00941059465953,0.9894957438330692,0.4111572584850929
apple,rotten,25.982051995547774,0.994031671064144,0.10162446711967064
apple,rotten,118.12363141260795,0.990054085919002,0.2904544906013827
apple,rotten,126.74441290322584,0.9888060509461745,0.2188131576175973
apple,rotten,120.43370017636686,0.9916527838437621,0.29314286940912354
apple,rotten,148.96386405219732,0.9884763151048506,0.29810366144293005
apple,rotten,67.92069646569644,0.9901518598866582,0.09972657699264448
apple,rotten,107.8475562072336,0.9852774953347848,0.10110518548882937
apple,rotten,51.49345595711249,0.9922587234519428,0.10111867169290085
apple,rotten,143.0013828026098,0.9884423565148721,0.33473276177429956
apple,rotten,89.57970672642215,0.9927124902938086,0.254408500382068
apple,rotten,95.49245421077903,0.9908289308101415,0.25434826053606086
apple,rotten,106.62142632142633,0.9914514847953569,0.3220295086333785
apple,rotten,108.63821875816186,0.9909097224191373,0.29859139316218214
apple,rotten,105.8243396179485,0.9913500871027171,0.2875573371290604
apple,rotten,112.83600056749664,0.9898173587110206,0.24695741684788133
apple,rotten,110.58454150054368,0.9907706285799641,0.29027186047889625
apple,rotten,89.0947712418301,0.9903713765894409,0.10708493263714593
apple,rotten,116.94301260022911,0.9908869588496907,0.2587527641626169
apple,rotten,119.31645524388065,0.9934315036840332,0.45683031726011686
apple,rotten,84.10774440827468,0.9882378868437613,0.10160700181837673
apple,rotten,112.85393581592491,0.9902219432102392,0.323444461500005
apple,rotten,165.1371365112546,0.990090228354896,0.41843473546681487
apple,rotten,117.94745490021566,0.99390502845275,0.322110401992993
apple,rotten,171.3670582706767,0.988011459328594,0.4669220692326031
apple,rotten,152.07824561403513,0.9878927184819088,0.20409770415939385
apple,rotten,152.4977982590886,0.9880333166178324,0.1251795488666826
apple,rotten,94.02600652201181,0.9928416928698798,0.2745168823069274
apple,rotten,152.40169687064366,0.9863874268463053,0.1799190573260319
apple,rotten,158.43696093353628,0.9866470623041862,0.21077036510312874
apple,rotten,121.71183515615252,0.9916819667079608,0.3520286365782499
apple,rotten,120.21607535237689,0.9915984776844746,0.2574523445573556
apple,rotten,58.60969206069457,0.9912840882131085,0.10198294295342873
apple,rotten,160.6932407853207,0.9861644196388936,0.44140709688234775
apple,rotten,124.89917698004577,0.9928618207904525,0.483071644540257
apple,rotten,91.43558948883685,0.9915783576090214,0.3116653419764933
apple,rotten,119.87251559902671,0.9907507399818606,0.18300412558311446
apple,rotten,127.28169014084506,0.9894173509007177,0.24998539716121282
apple,rotten,101.81120837002122,0.9920852919132582,0.32629969750524107
apple,rotten,153.16674923623157,0.988442977980059,0.2282337433160639
apple,rotten,138.43737911025144,0.9903175735449673,0.28286425668432463
apple,rotten,96.07417067840889,0.9922889487599283,0.21656895605117632
apple,rotten,114.83076543818561,0.9933648654137914,0.39464491149940534
apple,rotten,149.23069022480786,0.9894419752344912,0.2669520114618393
apple,rotten,132.43001400697094,0.99200317966394,0.37058660088689205
apple,rotten,127.44239989737177,0.9922449282661719,0.28336426447962526
apple,rotten,90.19199015353138,0.9943160331268649,0.3245866983080988
apple,rotten,192.90874967117907,0.9890410988622502,0.3638188747184152
apple,rotten,97.22809264219815,0.9910162690223626,0.19562710334605743
apple,rotten,105.48238866221402,0.9917402817385834,0.23272223160734806
apple,rotten,131.7492162362841,0.992622017196244,0.40436820481003466
apple,rotten,99.80077434428856,0.9948330647342715,0.3628219700903237
apple,rotten,150.55943551925122,0.9910953511287502,0.3033334230131022
apple,rotten,89.93477120373066,0.9941809703786197,0.3217496929338169
apple,rotten,107.53805114638443,0.9927850085121778,0.21419816702401687
apple,rotten,135.82236444265266,0.990729835752,0.26554489940909004
apple,rotten,120.00633022993374,0.9903217317976812,0.2350240883490908
apple,rotten,108.42382241656665,0.9928456335835774,0.22900876318162372
apple,rotten,116.65878361270072,0.9900008969880549,0.20226283028587513
apple,rotten,148.44843358766587,0.9903158048616507,0.3293609201465936
apple,rotten,126.31683982683982,0.9910470378724053,0.25556301453585906
apple,rotten,140.5704296698326,0.9902494650121983,0.2560374014361938
apple,rotten,102.12470449172575,0.9927344595069247,0.21525944468573746
apple,rotten,149.16123123123123,0.990206721137677,0.33530776670923185
apple,rotten,149.08242722845176,0.9894607811197963,0.22529946040338814
apple,rotten,91.21180793216212,0.993631470128247,0.2247822191685472
apple,rotten,139.3294642386781,0.9912299375170021,0.36641346255769436
apple,rotten,129.52222718808193,0.9905628023539592,0.2387335065379437
apple,rotten,157.4454041104526,0.9863354017252765,0.17345351329107703
apple,rotten,161.95657042013312,0.9883662072468217,0.26872047043432323
apple,rotten,104.80195850300561,0.9920208668813338,0.20912031514676613
apple,rotten,142.32894155452902,0.9909992154593923,0.16817170951105495
apple,rotten,161.1208317089019,0.9900368089677385,0.35010679653543514
apple,rotten,131.06183905642956,0.9907160540366174,0.26028357063434504
apple,rotten,131.9060915886245,0.9902323492326724,0.17467354944788635
apple,rotten,189.1510214772133,0.9871169064662123,0.1749622263178228
apple,rotten,217.82075797918327,0.9844683738354545,0.15628482688956305
apple,rotten,125.44124988444116,0.9906238036021281,0.24030498904309383
apple,rotten,166.06979405034332,0.9883966437778918,0.2376921780518231
apple,rotten,127.66615974698875,0.9896654411094192,0.20316547680319463
apple,rotten,229.83993399339937,0.9840938978622397,0.219048571626303
apple,rotten,96.53491488349184,0.9948380139359296,0.44868691676848893
apple,rotten,87.73743611584331,0.9948862026799777,0.30190630856582495
apple,rotten,266.67443600368324,0.9833211299029543,0.3441343509530035
apple,rotten,236.5114031696946,0.9853823148479972,0.36479317976865716
apple,rotten,105.46055040310364,0.9932070080241604,0.2247676770636876
apple,rotten,107.16072162125153,0.9923290419211235,0.21705813543055377
apple,rotten,101.38537692918413,0.9920878211905586,0.22349454777235334
apple,rotten,136.01792731289498,0.991794979878356,0.405409029389717
apple,rotten,168.46816649051283,0.9872707502844118,0.20357471864264093
apple,rotten,219.34246281771047,0.9877659608393276,0.2833834989537149
apple,rotten,191.8965830721003,0.9884289109958909,0.3317183162371766
apple,rotten,197.2097558700461,0.9890200491220051,0.3429679086359643
apple,rotten,120.41738716483965,0.9910307093948274,0.2645727762337663
apple,rotten,147.19571367670426,0.9913031801870201,0.3003507912527191
apple,rotten,85.35876312690164,0.9936971930158071,0.17874193832361726
apple,rotten,91.14427235240868,0.9939330304281656,0.20226308118732203
apple,rotten,97.29892405063285,0.9927218237900634,0.16985071351463066
apple,rotten,119.75272097427661,0.9920214821004643,0.25964007247297544
apple,rotten,87.45263982102914,0.9938668647384575,0.18063618442146834
apple,rotten,93.37824263956732,0.9920261083497053,0.1550532346775645
apple,rotten,135.8390737998669,0.9928152362728087,0.22241735390291442
apple,rotten,186.83252265140675,0.9885406033059291,0.19016374805430325
apple,rotten,95.30500156298852,0.9935038026185863,0.20395655047488775
apple,rotten,112.26900463443317,0.9929655567960599,0.2981386763369044
apple,rotten,117.94410390064209,0.9919855301104819,0.25117758132750556
apple,rotten,103.15677421904326,0.9931147350871143,0.2217189470927049
apple,rotten,131.39494901960782,0.986447636384656,0.14894242500689958
apple,rotten,76.51049208903194,0.9931959460270308,0.15727416170012495
apple,rotten,84.3844243900109,0.9919953441088537,0.154995823240034
apple,rotten,101.09273695151413,0.9913443515159402,0.16433941471823385
apple,rotten,118.4149608897076,0.9919922105565366,0.34846539518677855
apple,rotten,166.8727732751883,0.9875136066470614,0.18054020446932265
apple,rotten,109.65837490300417,0.9915560827567583,0.158063253397986
apple,rotten,231.78309327846358,0.9851643936520206,0.3045843901383175
apple,rotten,169.5908052343696,0.9890365040188905,0.41048070118145424
apple,rotten,169.45155090298096,0.9890022093457792,0.3653996110668595
apple,rotten,232.78818336918619,0.9861427102903187,0.36999794655286866
apple,rotten,114.81992061992061,0.9920460458633468,0.24197310652718215
apple,rotten,99.23549954698956,0.9907640221183401,0.16180493635831444
apple,rotten,108.5747198871455,0.9923323137385199,0.24416039026251765
apple,rotten,89.11723114028597,0.9931685009358082,0.184686234317838
apple,rotten,109.8209902475619,0.9922739078691016,0.17914340540214457
apple,rotten,104.77280790163272,0.9920774657406994,0.1657783933053242
apple,rotten,94.68218966578056,0.9919184203826152,0.1691837221131875
apple,rotten,107.86749174501551,0.9920004299716089,0.1986363999072058
apple,rotten,106.93233082706774,0.9924385004851003,0.20720800384779772
apple,rotten,115.97331583552057,0.9920068031698894,0.33681007862073575
apple,rotten,116.76532932246661,0.9903366135876952,0.15213826254780433
apple,rotten,111.22766468480529,0.9879371997206072,0.14898621680093577
apple,rotten,184.22998085915725,0.9876688671216252,0.3061163854968201
apple,rotten,170.56614464468407,0.9883382552710023,0.29571800242619894
apple,rotten,190.5691609977324,0.9870342821444279,0.30206942337766785
apple,rotten,145.6161811161811,0.989571156950774,0.2393453763090428
apple,rotten,158.5764247219355,0.9903854549352176,0.2744547526151512
apple,rotten,111.56595871026434,0.9914155099353865,0.20644644851807692
apple,rotten,117.99512978028673,0.9904046673181478,0.1885751690702862
apple,rotten,113.48215593629274,0.991815932986289,0.25658676076578946
apple,rotten,128.1297788103322,0.9934302454637373,0.2923960704128789
apple,rotten,134.9850465692557,0.9890213235275117,0.1663155410307371
apple,rotten,121.78030631512692,0.9945629779354663,0.3967011192152023
apple,rotten,144.21336051810994,0.9907104551789736,0.18689828481950807
apple,rotten,133.465548226747,0.9886683445382685,0.1583649373823152
apple,rotten,151.7225885177823,0.992494691125591,0.32152571969505395
apple,rotten,117.91228469343048,0.9935027623024343,0.1778676989745968
apple,rotten,87.67337317033058,0.9940467634035103,0.2332621628756922
apple,rotten,137.18934561245882,0.9916802852300085,0.3353518319620589
apple,rotten,143.6204945054945,0.9921367305857991,0.4860197312922696
apple,rotten,127.7568459022836,0.9910415150079915,0.2545450314532378
apple,rotten,139.16306284568844,0.9907570701196016,0.3569606581182571
apple,rotten,119.68707672695402,0.9916078757493327,0.27309240760882003
apple,rotten,132.14268738704124,0.9917805811247202,0.2777912472932601
apple,rotten,181.7435135097934,0.9878575637047341,0.2564300974847092
apple,rotten,187.75658935160783,0.9907133602382728,0.3636037971831801
apple,rotten,107.1438115767801,0.990964554681981,0.17874123219201313
apple,rotten,160.64618142578672,0.9887481958772322,0.22695612678432958
apple,rotten,102.60558661198638,0.9919631259207612,0.18314882734722832
apple,rotten,129.0538205980066,0.9937410803976569,0.2963086845281654
apple,rotten,154.4211011011011,0.9931608787496096,0.3234295895776258
apple,rotten,139.46052941638527,0.9930951617900492,0.3070205182509199
apple,rotten,124.40376562868599,0.9940872710227235,0.3361127318017327
apple,rotten,122.83001952489425,0.9943461256296342,0.32887000445128495
apple,rotten,120.81726706915623,0.9937871816923971,0.303682445132145
apple,rotten,177.37346402443364,0.9871485457198015,0.20428141157419052
apple,rotten,165.3657729835401,0.9897094974320443,0.23163360902593078
apple,rotten,91.19896093100584,0.9928589255600614,0.17189089303935445
apple,rotten,132.83122675382805,0.9916358069702131,0.25184742423063405
apple,rotten,103.51347086731698,0.994189006447729,0.23729346466905193
apple,rotten,133.00839578454332,0.9906499037198568,0.1903255262332746
apple,rotten,150.4087457024101,0.9880164830572209,0.18703210577335908
apple,rotten,142.67935591074541,0.9915877239493818,0.31030397105201785
apple,rotten,151.9048917915226,0.9909267121778667,0.3505637418075483
apple,rotten,109.19278416129659,0.9917821918918607,0.27477032240801536
apple,rotten,138.42983651226155,0.9909159182873855,0.2771278501981621
apple,rotten,185.29964581527054,0.9877576387943835,0.26792735686672986
apple,rotten,146.19067202638624,0.9895818096728349,0.279501139993824
apple,rotten,143.31423207580895,0.989687532245589,0.2615264790825559
apple,rotten,117.14933685519826,0.9917616096707417,0.24807778248744608
apple,rotten,107.63270520600437,0.9917210224951737,0.21489928553407206
apple,rotten,154.6554800339847,0.9898317752974,0.3237760366997204
apple,rotten,116.6120425350254,0.9921642970256221,0.2324853861636062
apple,rotten,149.75320779547522,0.9905368758170017,0.29222765606036133
apple,rotten,86.63953012156509,0.9927360497113575,0.16396043292548387
apple,rotten,109.70048727356108,0.9921934804093923,0.21029186159602495
apple,rotten,122.84837828412,0.9922362830542876,0.3387210069352993
apple,rotten,101.20458661992404,0.992374558646929,0.20412856020639125
apple,rotten,92.40324493160193,0.9926502480324287,0.21661702939543134
apple,rotten,106.70249742002062,0.9923541083633168,0.24571369423862596
apple,rotten,96.7068086028282,0.9936097098453398,0.2604342457689985
apple,rotten,124.50688098721812,0.9925705011677532,0.31298409141435724
apple,rotten,94.69831486971447,0.9938071222278579,0.2654367460170028
apple,rotten,122.6055452768046,0.9921886338719643,0.34412979744703515
apple,rotten,107.3590803136258,0.9933487760389768,0.33562851767596147
apple,rotten,115.87922027290446,0.9925460874582069,0.3036676762022981
apple,rotten,118.83722867974836,0.9908958302083757,0.22090903340193707
apple,rotten,198.29597588663586,0.9889143862681807,0.34689441626619416
apple,rotten,105.8747041863445,0.9922776189851461,0.24099759894822334
apple,rotten,124.30469913613345,0.9911136936742441,0.28922039251393084
apple,rotten,109.43039006647436,0.9928416486270565,0.26227958656824996
apple,rotten,197.0594480724668,0.9890758416489919,0.3765910788481156
apple,rotten,132.426196928636,0.9929525681245781,0.409746111091924
apple,rotten,36.875911602209975,0.9964159639958494,0.15249296441379526
apple,rotten,115.11705033648715,0.9935572870112019,0.3717539308190879
apple,rotten,99.01130684237651,0.9922804428046765,0.16384278559227833
apple,rotten,142.86945945945948,0.9912200224119353,0.34458772164009605
apple,rotten,136.6057250037702,0.9919914549002253,0.3723209782756385
apple,rotten,147.42347213444754,0.9904263371863614,0.2866986387506881
apple,rotten,202.0917663194891,0.9887045093536079,0.3649267102260386
apple,rotten,178.98794805194802,0.9886218763185054,0.2835053836557537
apple,rotten,110.88097967187758,0.9928496681637361,0.29841613702446756
apple,rotten,119.69520476545047,0.9923653081847474,0.2843935768543083
apple,rotten,125.82894990723563,0.9921604881924382,0.23836770569289828
apple,rotten,108.80260642169017,0.9921906210502043,0.2099634446691291
apple,rotten,95.02603897430971,0.9928234110093408,0.1971914663350392
apple,rotten,114.64746197906376,0.9918067601619033,0.18903052899866027
apple,rotten,115.06358765910906,0.9910897658479985,0.17923454724883003
apple,rotten,106.63178897243725,0.9921103026122534,0.2029560259025536
apple,rotten,100.10077904955949,0.9932870049987264,0.22042117683893972
apple,rotten,113.57068326142812,0.991774791603258,0.2356830031481476
apple,rotten,122.6816356552163,0.9909154577261411,0.2277527741994272
apple,rotten,155.67437232088184,0.9909788364338836,0.3959442133136084
apple,rotten,116.97011341079138,0.9918500035579297,0.2870204595097655
apple,rotten,120.41000367975612,0.9907549732498714,0.22670473336299565
apple,rotten,131.11167340312744,0.989983635946132,0.21042300608431488
apple,rotten,117.72354857252341,0.9926662193890274,0.2491866562680971
apple,rotten,134.93115164203468,0.9919705306366803,0.30532488398420143
apple,rotten,111.88988261918098,0.990280920920466,0.2031275485763072
apple,rotten,133.50242354500122,0.9908263418134957,0.31786284028208134
apple,rotten,94.30623516268673,0.9931527658812784,0.19485485934438135
apple,rotten,93.5263887047594,0.9929290625096038,0.17262481991957662
apple,rotten,99.61837791463672,0.9935305409801223,0.26545633879953184
apple,rotten,119.93509766373035,0.9925090908565786,0.35775113365275585
apple,rotten,132.1126865671642,0.9914964905223461,0.27761251688065225
apple,rotten,137.59302125544767,0.9905163030586277,0.2826723854383577
apple,rotten,105.54225772471912,0.9926488233708708,0.2595950203915569
apple,rotten,188.28683512172617,0.9891537196342473,0.289540208721835
apple,rotten,205.84109406599902,0.9867549062981018,0.1805326242900705
apple,rotten,186.42645335208618,0.9888396616045757,0.24221799230397262
apple,rotten,126.23736523484,0.9918772216972899,0.3391946190529968
apple,rotten,121.84397339739833,0.9912122222638354,0.29327361467896707
apple,rotten,134.38046549410188,0.9910932777412194,0.3246920321910399
apple,rotten,113.64679802482422,0.9927948822771104,0.3039741318243468
apple,rotten,115.28920223099581,0.9928662598592658,0.26422904648224127
apple,rotten,129.46712104218784,0.9887039919959595,0.1660052052252946
apple,rotten,119.72294846310211,0.9930165284239911,0.31943567408336365
apple,rotten,128.2999192299926,0.991409445222287,0.25224802559875736
apple,rotten,129.03862397820163,0.9921263121519069,0.2766207438040229
apple,rotten,113.54167895823684,0.9936337258143695,0.2385049469619853
apple,rotten,139.48677789363919,0.9925049894533305,0.3497135504582948
apple,rotten,127.75342074592076,0.9918599675887735,0.2680167302388165
apple,rotten,137.34061723434968,0.9908557928629447,0.2764574939322721
apple,rotten,177.42997224791867,0.9890867809264341,0.2162142603133949
apple,rotten,148.7774973250294,0.9902415046534914,0.22699914812432143
apple,rotten,136.44940596928427,0.9911506879019477,0.22515637844793557
apple,rotten,106.04367893729597,0.9924394190239295,0.23033496177479945
apple,rotten,137.3626411596157,0.9914366782215173,0.2530380720645548
apple,rotten,147.90056171563404,0.9893476357840124,0.2979357553393003
apple,rotten,114.27123854100986,0.9922355441642197,0.2809972571814346
apple,rotten,178.79841571609632,0.989554722223086,0.3395659971056151
apple,rotten,118.4705506783719,0.992779816444158,0.23970053087546211
apple,rotten,123.50504056311146,0.993228477487421,0.30336930323268657
apple,rotten,106.06176027912701,0.9934106839017082,0.233636356578335
apple,rotten,120.89861987484095,0.9920421003450818,0.2860398989399556
apple,rotten,146.77662135604328,0.9905276141489164,0.3089941324675243
apple,rotten,124.16314614121515,0.9931496548086086,0.33020599985520155
apple,rotten,104.77272828507796,0.9926106056782916,0.23713968614199335
apple,rotten,158.25010915297293,0.9908555969083012,0.31341523597198356
apple,rotten,152.07554746580098,0.990713471168345,0.3769164026127716
apple,rotten,27.08111384957862,0.9945817100581666,0.15326199441975094
apple,rotten,119.03949150629272,0.9914175053338368,0.27208953266603286
apple,rotten,128.4542967741935,0.9899892207308614,0.21595331629824618
apple,rotten,153.36416439396558,0.989207270946743,0.27337082158225856
apple,rotten,64.29415800415796,0.9920829945087514,0.15245940769915112
apple,rotten,106.01852394916904,0.9887427577360326,0.15825750714170705
apple,rotten,145.08194566170025,0.9899782104913333,0.30609839920712467
apple,rotten,94.90207178519483,0.9934769640643607,0.2576411314033513
apple,rotten,97.62421969679647,0.9929745444198326,0.237227350420405
apple,rotten,134.9788821252579,0.9908468929094162,0.30703741610208446
apple,rotten,108.29234549234548,0.9926889057517121,0.29470647023962737
apple,rotten,112.74086903927312,0.9922076033027766,0.27552508921359303
apple,rotten,109.9585489006069,0.9924137383829715,0.2641501467233956
apple,rotten,112.9700420999805,0.9918718556281374,0.26848285760649226
apple,rotten,90.60394938117095,0.9915625492713783,0.15994953162562284
apple,rotten,167.09536439114396,0.988823577788254,0.3916458984406003
apple,rotten,121.86653590957229,0.9915545577094086,0.24172089642430614
apple,rotten,121.57837532011197,0.9938469693303746,0.4247291122507454
apple,rotten,139.7353315234671,0.991261240465657,0.249606484843492
apple,rotten,83.62313346634471,0.9904915191619774,0.15332232677355703
apple,rotten,114.31912655161977,0.9925702975451742,0.30576106169663914
apple,rotten,163.52152002687671,0.9910981540269204,0.3828633368805644
apple,rotten,116.79903353529824,0.9945077674415932,0.29432149988385714
apple,rotten,157.03729323308278,0.9893130979139994,0.2111273909410095
apple,rotten,158.33239887352795,0.9890064606983086,0.16046839477947122
apple,rotten,98.02003637275809,0.9935693169264844,0.2684284713178388
apple,rotten,157.2743877127439,0.9890527613973358,0.2186959620508444
apple,rotten,123.57415339404776,0.9926561560250678,0.32531776988144456
apple,rotten,121.67286564124547,0.9922196405782256,0.243601446211274
apple,rotten,73.97408288166487,0.99163636868238,0.1567304536028097
apple,rotten,163.1582009308297,0.9891184563646407,0.4052206383512177
apple,rotten,130.70398346578747,0.993208301471803,0.4453699090354194
apple,rotten,94.34935128472907,0.9935054981421481,0.2915085247455938
apple,rotten,128.32026101563514,0.9913090347544553,0.2539754047264256
apple,rotten,103.07683741648107,0.9929960925306153,0.3021719832459155
apple,rotten,150.9693529298434,0.9887671657763308,0.23032769587616517
apple,rotten,96.66208944679033,0.9921812092877279,0.21940326664764048
apple,rotten,143.0823529411765,0.990038922753618,0.2671426557364987
apple,rotten,137.13670640737485,0.9920064219276699,0.3608888272302497
apple,rotten,137.34879171276924,0.99184409826616,0.2851135495077152
apple,rotten,94.82004619528297,0.9941756676118644,0.3194128079202647
apple,rotten,159.6301989316633,0.9908547599637187,0.37029422205852547
apple,rotten,96.14947052649714,0.9911612265942918,0.19944397440663972
apple,rotten,111.32003603697255,0.991152229724339,0.23239280908593182
apple,rotten,137.1607815636774,0.9925469410054548,0.39538774215301903
apple,rotten,97.72511785581862,0.9915799001807079,0.19811907867702583
apple,rotten,109.38521302221716,0.994392897218388,0.35360050653008707
apple,rotten,155.25262707084215,0.9913043284713519,0.3060272563273875
apple,rotten,93.51258691760002,0.9941394645371375,0.31727944413421794
apple,rotten,138.98905537275283,0.9908284982747534,0.26687937420136165
apple,rotten,136.61532453134444,0.9908119045219995,0.2610733862036396
apple,rotten,121.21751422391497,0.9904014223292974,0.2345323443636554
apple,rotten,111.79283820830594,0.9929020054526767,0.2314159511531016
apple,rotten,145.68558388044403,0.9908497121087212,0.31928620232659316
apple,rotten,133.77499278499278,0.9907644926222067,0.25163760592204715
apple,rotten,135.88553595658075,0.9907460624423556,0.26081266764466726
apple,rotten,156.51570570570573,0.9900758232978191,0.3292071344874797
apple,rotten,176.74563028843187,0.9887113923773604,0.29606315096468794
apple,rotten,95.45789128450832,0.993498213457187,0.22702774882778898
apple,rotten,137.16215077177026,0.9917295118718354,0.3558995908487584
apple,rotten,148.72371075526416,0.9871528217119132,0.18529069176767068
apple,rotten,176.95537660719842,0.9878257760364065,0.26565283258070543
apple,rotten,102.96276905177429,0.9920877134072439,0.21480596574006638
apple,rotten,137.62757190891824,0.9907315748560972,0.26058919909974776
apple,rotten,123.52266804135522,0.9911409004656755,0.19324087308329949
apple,rotten,199.5739479657762,0.9871944225871706,0.18808126535483907
apple,rotten,214.3633424392267,0.9852956102648447,0.1709073599273714
apple,rotten,223.61762351580916,0.9838434746470136,0.1740737674468484
apple,rotten,130.76358971988537,0.9908257669388435,0.23937508988931272
apple,rotten,129.15720378733334,0.9909236533869794,0.22582167984341073
apple,rotten,129.8987012987013,0.9896918923305841,0.2063601068655284
apple,rotten,97.07734373043236,0.9949743354004735,0.4390444288987252
apple,rotten,96.01591296267617,0.9944318760030794,0.2968400017610963
apple,rotten,259.34199470534065,0.9844509455193221,0.3407730999659101
apple,rotten,233.4246714340935,0.9861547333521095,0.357978316494393
apple,rotten,106.77142510759532,0.9932706650556427,0.22651418568499676
apple,rotten,143.91102247546695,0.9900593494790547,0.25245599020526666
apple,rotten,105.80179867373482,0.9927163255192422,0.21835223525878986
apple,rotten,101.03035862977092,0.9924215908968367,0.22581406396202627
apple,rotten,165.93979733923868,0.987939503228412,0.20977926377887673
apple,rotten,229.2286228622863,0.987464072368803,0.28639936900026947
apple,rotten,208.18655172413796,0.9878846560686381,0.3235001029057421
apple,rotten,188.17833346659205,0.9896000922788485,0.33632048788334795
apple,rotten,107.15459632492525,0.9923538259366244,0.18825343230271377
apple,rotten,109.31721706297978,0.9916788441895272,0.1781374403416122
apple,rotten,88.15543723623517,0.9936070382412676,0.19641763596067355
apple,rotten,96.67040703438167,0.9938630537195686,0.22419821126770137
apple,rotten,96.06648734177215,0.9930196302740593,0.18265493650376388
apple,rotten,118.09301656557903,0.9922742226514639,0.2568680838227222
apple,rotten,122.33559525119517,0.9918605092760782,0.24885791315283354
apple,rotten,90.09235481595653,0.9926950811451499,0.171536249972121
apple,rotten,146.38692890405375,0.9923028460319471,0.23011866630598982
apple,rotten,185.78499443649662,0.9884224325638921,0.20176399613572918
apple,rotten,100.13044701469215,0.9931254676380586,0.21204014403113003
apple,rotten,110.59746951309535,0.9926652340391431,0.2705297093951648
apple,rotten,119.61893200525697,0.9928587229751822,0.2916257455604801
apple,rotten,122.0873167251496,0.992233115045836,0.25113784799260747
apple,rotten,102.76401375195115,0.9930311196977133,0.22131159787261317
apple,rotten,136.2673882352941,0.9863581510469017,0.16610572195156895
apple,rotten,82.81332126575491,0.9929270455101545,0.17297618067974888
apple,rotten,99.75678408899377,0.9918508546656231,0.18231771811399228
apple,rotten,122.71854336499732,0.9921425262527067,0.33974793238637524
apple,rotten,167.9688567079442,0.9882959108011419,0.19203177678464733
apple,rotten,115.02587296308619,0.9914502055548141,0.174307629485513
apple,rotten,224.142146776406,0.9860198149367835,0.30076539587600454
apple,rotten,167.40902421129869,0.9881929920917881,0.26278228877891024
apple,rotten,166.40936062898686,0.9901324421472583,0.4031514673339693
apple,rotten,180.18014892536803,0.9889793309650703,0.3557886051299459
apple,rotten,232.81683480453978,0.9865926830688585,0.36243826299062704
apple,rotten,116.85556605556604,0.9921500838692214,0.2421882785908536
apple,rotten,96.68687093320153,0.9914097886826714,0.17666999291998614
apple,rotten,111.93547864898304,0.9923216542607881,0.24527242839057142
apple,rotten,92.0536126690861,0.9934422436451068,0.19763452813421067
apple,rotten,114.63532883220805,0.9921407668898302,0.1915462226450383
apple,rotten,103.50624874017333,0.9923277355831404,0.17921344627781752
